,0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound,text_len,text_word_count,punct,tokenized,nonstop,stemmed
35,"RT @Dharma2X: Bharat Biotech's #Covaxin gets emergency approval for kids aged 2-18 years | hmtv 🍀🌟

Dr. @Swamy39 jee.. Thanks for your kind…",bharat biotech s  covaxin gets emergency approval for kids aged 2 18 years   hmtv     dr    jee   thanks for your kind,0.233333333,0.5,positive,0.1,0.538,0.362,0.7783,120,20,bharat biotech s  covaxin gets emergency approval for kids aged   years   hmtv     dr    jee   thanks for your kind,"['', 'bharat', 'biotech', 's', 'covaxin', 'gets', 'emergency', 'approval', 'for', 'kids', 'aged', 'years', 'hmtv', 'dr', 'jee', 'thanks', 'for', 'your', 'kind', '']","['', 'bharat', 'biotech', 'covaxin', 'gets', 'emergency', 'approval', 'kids', 'aged', 'years', 'hmtv', 'dr', 'jee', 'thanks', 'kind', '']","['', 'bharat', 'biotech', 'covaxin', 'get', 'emerg', 'approv', 'kid', 'age', 'year', 'hmtv', 'dr', 'jee', 'thank', 'kind', '']"
36,RT @AIPCMaha: Drug authority's “expert panel” green signals #Covaxin for kids aged 2-18. Why is the Modi government fast tracking a @Bharat…,drug authority s  expert panel  green signals  covaxin for kids aged 2 18  why is the modi government fast tracking a,-0.033333333,0.433333333,positive,0,0.929,0.071,0.0772,121,21,drug authority s  expert panel  green signals  covaxin for kids aged    why is the modi government fast tracking a,"['', 'drug', 'authority', 's', 'expert', 'panel', 'green', 'signals', 'covaxin', 'for', 'kids', 'aged', 'why', 'is', 'the', 'modi', 'government', 'fast', 'tracking', 'a', '']","['', 'drug', 'authority', 'expert', 'panel', 'green', 'signals', 'covaxin', 'kids', 'aged', 'modi', 'government', 'fast', 'tracking', '']","['', 'drug', 'author', 'expert', 'panel', 'green', 'signal', 'covaxin', 'kid', 'age', 'modi', 'govern', 'fast', 'track', '']"
37,"As India continues to steadily ramp up #Covishield &amp; #Covaxin production as it has in the past, it can achieve the… https://t.co/UHanuiATED",as india continues to steadily ramp up  covishield  amp   covaxin production as it has in the past  it can achieve the,-0.041666667,0.375,neutral,0,1,0,0,121,21,as india continues to steadily ramp up  covishield  amp   covaxin production as it has in the past  it can achieve the,"['as', 'india', 'continues', 'to', 'steadily', 'ramp', 'up', 'covishield', 'amp', 'covaxin', 'production', 'as', 'it', 'has', 'in', 'the', 'past', 'it', 'can', 'achieve', 'the', '']","['india', 'continues', 'steadily', 'ramp', 'covishield', 'amp', 'covaxin', 'production', 'past', 'achieve', '']","['india', 'continu', 'steadili', 'ramp', 'covishield', 'amp', 'covaxin', 'product', 'past', 'achiev', '']"
38,RT @RShivshankar: Big feather in the 'Make In India' cap. Indigenous vaccine manufacturer Bharat Biotech takes India a step closer to acqui…,big feather in the  make in india  cap  indigenous vaccine manufacturer bharat biotech takes india a step closer to acqui,0,0.1,neutral,0,1,0,0,123,20,big feather in the  make in india  cap  indigenous vaccine manufacturer bharat biotech takes india a step closer to acqui,"['', 'big', 'feather', 'in', 'the', 'make', 'in', 'india', 'cap', 'indigenous', 'vaccine', 'manufacturer', 'bharat', 'biotech', 'takes', 'india', 'a', 'step', 'closer', 'to', 'acqui', '']","['', 'big', 'feather', 'make', 'india', 'cap', 'indigenous', 'vaccine', 'manufacturer', 'bharat', 'biotech', 'takes', 'india', 'step', 'closer', 'acqui', '']","['', 'big', 'feather', 'make', 'india', 'cap', 'indigen', 'vaccin', 'manufactur', 'bharat', 'biotech', 'take', 'india', 'step', 'closer', 'acqui', '']"
39,"RT @Sunil_Deodhar: Congratulations to our Scientific Community As Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Proo…",congratulations to our scientific community as bharat s     covaxin gets approval for children aged 02 18 years     proo,-0.1,0.4,positive,0,0.682,0.318,0.7906,122,18,congratulations to our scientific community as bharat s     covaxin gets approval for children aged   years     proo,"['', 'congratulations', 'to', 'our', 'scientific', 'community', 'as', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'proo', '']","['', 'congratulations', 'scientific', 'community', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'proo', '']","['', 'congratul', 'scientif', 'commun', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'proo', '']"
40,"RT @ndtv: #NDTVExclusive | ""Long term data will emerge as we follow up with vaccinated children; the element of risk is there because we ca…",ndtvexclusive    long term data will emerge as we follow up with vaccinated children  the element of risk is there because we ca,-0.05,0.4,negative,0.091,0.909,0,-0.2732,131,22,ndtvexclusive    long term data will emerge as we follow up with vaccinated children  the element of risk is there because we ca,"['', 'ndtvexclusive', 'long', 'term', 'data', 'will', 'emerge', 'as', 'we', 'follow', 'up', 'with', 'vaccinated', 'children', 'the', 'element', 'of', 'risk', 'is', 'there', 'because', 'we', 'ca', '']","['', 'ndtvexclusive', 'long', 'term', 'data', 'emerge', 'follow', 'vaccinated', 'children', 'element', 'risk', 'ca', '']","['', 'ndtvexclus', 'long', 'term', 'data', 'emerg', 'follow', 'vaccin', 'children', 'element', 'risk', 'ca', '']"
41,"RT @ZeeNewsEnglish: #COVID19 vaccine for adults to children: A look at the #COVAXIN timeline

(2/2) https://t.co/SBjlknkMaH",covid19 vaccine for adults to children  a look at the  covaxin timeline   2 2,0,0,neutral,0,1,0,0,82,14,covid vaccine for adults to children  a look at the  covaxin timeline,"['', 'covid', 'vaccine', 'for', 'adults', 'to', 'children', 'a', 'look', 'at', 'the', 'covaxin', 'timeline', '']","['', 'covid', 'vaccine', 'adults', 'children', 'look', 'covaxin', 'timeline', '']","['', 'covid', 'vaccin', 'adult', 'children', 'look', 'covaxin', 'timelin', '']"
42,"RT @DeshKiBetii: #COVAXIN gets approval for children aged 02-18 Years by DCGI 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻

Children will receive two doses of the vaccine…",covaxin gets approval for children aged 02 18 years by dcgi               children will receive two doses of the vaccine,-0.1,0.4,positive,0,0.853,0.147,0.4767,123,19,covaxin gets approval for children aged   years by dcgi               children will receive two doses of the vaccine,"['', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'by', 'dcgi', 'children', 'will', 'receive', 'two', 'doses', 'of', 'the', 'vaccine', '']","['', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'dcgi', 'children', 'receive', 'two', 'doses', 'vaccine', '']","['', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'dcgi', 'children', 'receiv', 'two', 'dose', 'vaccin', '']"
43,"RT @DeshKiBetii: #COVAXIN gets approval for children aged 02-18 Years by DCGI 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻

Children will receive two doses of the vaccine…",covaxin gets approval for children aged 02 18 years by dcgi               children will receive two doses of the vaccine,-0.1,0.4,positive,0,0.853,0.147,0.4767,123,19,covaxin gets approval for children aged   years by dcgi               children will receive two doses of the vaccine,"['', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'by', 'dcgi', 'children', 'will', 'receive', 'two', 'doses', 'of', 'the', 'vaccine', '']","['', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'dcgi', 'children', 'receive', 'two', 'doses', 'vaccine', '']","['', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'dcgi', 'children', 'receiv', 'two', 'dose', 'vaccin', '']"
44,RT @RShivshankar: Big feather in the 'Make In India' cap. Indigenous vaccine manufacturer Bharat Biotech takes India a step closer to acqui…,big feather in the  make in india  cap  indigenous vaccine manufacturer bharat biotech takes india a step closer to acqui,0,0.1,neutral,0,1,0,0,123,20,big feather in the  make in india  cap  indigenous vaccine manufacturer bharat biotech takes india a step closer to acqui,"['', 'big', 'feather', 'in', 'the', 'make', 'in', 'india', 'cap', 'indigenous', 'vaccine', 'manufacturer', 'bharat', 'biotech', 'takes', 'india', 'a', 'step', 'closer', 'to', 'acqui', '']","['', 'big', 'feather', 'make', 'india', 'cap', 'indigenous', 'vaccine', 'manufacturer', 'bharat', 'biotech', 'takes', 'india', 'step', 'closer', 'acqui', '']","['', 'big', 'feather', 'make', 'india', 'cap', 'indigen', 'vaccin', 'manufactur', 'bharat', 'biotech', 'take', 'india', 'step', 'closer', 'acqui', '']"
45,RT @blsanthosh: #COVAXIN vaccine approved for children aged 2 - 18 ... Another milestone in handling #COVID19 ... Well done scientists .,covaxin vaccine approved for children aged 2   18     another milestone in handling  covid19     well done scientists,-0.1,0.4,positive,0,0.726,0.274,0.5994,121,16,covaxin vaccine approved for children aged         another milestone in handling  covid     well done scientists,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'milestone', 'in', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'milestone', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'mileston', 'handl', 'covid', 'well', 'done', 'scientist', '']"
46,RT @TimesNow: #Breaking | Subject Expert Committee approves #BharatBiotech's #COVAXIN for children in the 2-18 age group. #DCGI to take the…,breaking   subject expert committee approves  bharatbiotech s  covaxin for children in the 2 18 age group   dcgi to take the,-0.166666667,0.333333333,positive,0,0.863,0.137,0.4019,127,20,breaking   subject expert committee approves  bharatbiotech s  covaxin for children in the   age group   dcgi to take the,"['', 'breaking', 'subject', 'expert', 'committee', 'approves', 'bharatbiotech', 's', 'covaxin', 'for', 'children', 'in', 'the', 'age', 'group', 'dcgi', 'to', 'take', 'the', '']","['', 'breaking', 'subject', 'expert', 'committee', 'approves', 'bharatbiotech', 'covaxin', 'children', 'age', 'group', 'dcgi', 'take', '']","['', 'break', 'subject', 'expert', 'committe', 'approv', 'bharatbiotech', 'covaxin', 'children', 'age', 'group', 'dcgi', 'take', '']"
47,"RT @Dharma2X: Bharat Biotech's #Covaxin gets emergency approval for kids aged 2-18 years | hmtv 🍀🌟

Dr. @Swamy39 jee.. Thanks for your kind…",bharat biotech s  covaxin gets emergency approval for kids aged 2 18 years   hmtv     dr    jee   thanks for your kind,0.233333333,0.5,positive,0.1,0.538,0.362,0.7783,120,20,bharat biotech s  covaxin gets emergency approval for kids aged   years   hmtv     dr    jee   thanks for your kind,"['', 'bharat', 'biotech', 's', 'covaxin', 'gets', 'emergency', 'approval', 'for', 'kids', 'aged', 'years', 'hmtv', 'dr', 'jee', 'thanks', 'for', 'your', 'kind', '']","['', 'bharat', 'biotech', 'covaxin', 'gets', 'emergency', 'approval', 'kids', 'aged', 'years', 'hmtv', 'dr', 'jee', 'thanks', 'kind', '']","['', 'bharat', 'biotech', 'covaxin', 'get', 'emerg', 'approv', 'kid', 'age', 'year', 'hmtv', 'dr', 'jee', 'thank', 'kind', '']"
48,"Bharat Biotech's #Covaxin gets emergency approval for kids aged 2-18 years | hmtv 🍀🌟

Dr. @Swamy39 jee.. Thanks for… https://t.co/ZEy6qLsfo6",bharat biotech s  covaxin gets emergency approval for kids aged 2 18 years   hmtv     dr    jee   thanks for,0.05,0.3,positive,0.12,0.602,0.278,0.5267,111,18,bharat biotech s  covaxin gets emergency approval for kids aged   years   hmtv     dr    jee   thanks for,"['bharat', 'biotech', 's', 'covaxin', 'gets', 'emergency', 'approval', 'for', 'kids', 'aged', 'years', 'hmtv', 'dr', 'jee', 'thanks', 'for', '']","['bharat', 'biotech', 'covaxin', 'gets', 'emergency', 'approval', 'kids', 'aged', 'years', 'hmtv', 'dr', 'jee', 'thanks', '']","['bharat', 'biotech', 'covaxin', 'get', 'emerg', 'approv', 'kid', 'age', 'year', 'hmtv', 'dr', 'jee', 'thank', '']"
49,@DrTedros Well then approve #covaxin but guess what? You guys keep delaying and delaying then coming on here and cr… https://t.co/uj62LDcEuO,well then approve  covaxin but guess what  you guys keep delaying and delaying then coming on here and cr,0,0,positive,0,0.921,0.079,0.1406,110,19,well then approve  covaxin but guess what  you guys keep delaying and delaying then coming on here and cr,"['', 'well', 'then', 'approve', 'covaxin', 'but', 'guess', 'what', 'you', 'guys', 'keep', 'delaying', 'and', 'delaying', 'then', 'coming', 'on', 'here', 'and', 'cr', '']","['', 'well', 'approve', 'covaxin', 'guess', 'guys', 'keep', 'delaying', 'delaying', 'coming', 'cr', '']","['', 'well', 'approv', 'covaxin', 'guess', 'guy', 'keep', 'delay', 'delay', 'come', 'cr', '']"
50,"Every time ,when asked about 'approval' for #Covaxin by the @WHO ,the stock reply will be,'next week' !
Can the aut… https://t.co/ipO8qoSmGX",every time  when asked about  approval  for  covaxin by the    the stock reply will be  next week    can the aut,0,0,positive,0,0.86,0.14,0.4767,115,20,every time  when asked about  approval  for  covaxin by the    the stock reply will be  next week    can the aut,"['every', 'time', 'when', 'asked', 'about', 'approval', 'for', 'covaxin', 'by', 'the', 'the', 'stock', 'reply', 'will', 'be', 'next', 'week', 'can', 'the', 'aut', '']","['every', 'time', 'asked', 'approval', 'covaxin', 'stock', 'reply', 'next', 'week', 'aut', '']","['everi', 'time', 'ask', 'approv', 'covaxin', 'stock', 'repli', 'next', 'week', 'aut', '']"
51,RT @RShivshankar: Big feather in the 'Make In India' cap. Indigenous vaccine manufacturer Bharat Biotech takes India a step closer to acqui…,big feather in the  make in india  cap  indigenous vaccine manufacturer bharat biotech takes india a step closer to acqui,0,0.1,neutral,0,1,0,0,123,20,big feather in the  make in india  cap  indigenous vaccine manufacturer bharat biotech takes india a step closer to acqui,"['', 'big', 'feather', 'in', 'the', 'make', 'in', 'india', 'cap', 'indigenous', 'vaccine', 'manufacturer', 'bharat', 'biotech', 'takes', 'india', 'a', 'step', 'closer', 'to', 'acqui', '']","['', 'big', 'feather', 'make', 'india', 'cap', 'indigenous', 'vaccine', 'manufacturer', 'bharat', 'biotech', 'takes', 'india', 'step', 'closer', 'acqui', '']","['', 'big', 'feather', 'make', 'india', 'cap', 'indigen', 'vaccin', 'manufactur', 'bharat', 'biotech', 'take', 'india', 'step', 'closer', 'acqui', '']"
52,"RT @PCMohanMP: The Subject Expert Committee (SEC) approves paediatric #Covaxin for children between 2-18.

The paediatric Covaxin will use…",the subject expert committee  sec  approves paediatric  covaxin for children between 2 18   the paediatric covaxin will use,-0.133333333,0.466666667,positive,0,0.856,0.144,0.4019,125,18,the subject expert committee  sec  approves paediatric  covaxin for children between     the paediatric covaxin will use,"['', 'the', 'subject', 'expert', 'committee', 'sec', 'approves', 'paediatric', 'covaxin', 'for', 'children', 'between', 'the', 'paediatric', 'covaxin', 'will', 'use', '']","['', 'subject', 'expert', 'committee', 'sec', 'approves', 'paediatric', 'covaxin', 'children', 'paediatric', 'covaxin', 'use', '']","['', 'subject', 'expert', 'committe', 'sec', 'approv', 'paediatr', 'covaxin', 'children', 'paediatr', 'covaxin', 'use', '']"
53,"RT @Sunil_Deodhar: Congratulations to our Scientific Community As Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Proo…",congratulations to our scientific community as bharat s     covaxin gets approval for children aged 02 18 years     proo,-0.1,0.4,positive,0,0.682,0.318,0.7906,122,18,congratulations to our scientific community as bharat s     covaxin gets approval for children aged   years     proo,"['', 'congratulations', 'to', 'our', 'scientific', 'community', 'as', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'proo', '']","['', 'congratulations', 'scientific', 'community', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'proo', '']","['', 'congratul', 'scientif', 'commun', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'proo', '']"
54,"As predicted by the Great Visionary, Dr. @Swamy39 jee..
      👇👇👇👇👇👇
The Subject Expert Committee on Covid-19 grant… https://t.co/5ORHpUQhSp",as predicted by the great visionary  dr    jee                the subject expert committee on covid 19 grant,0.316666667,0.541666667,positive,0,0.565,0.435,0.875,111,16,as predicted by the great visionary  dr    jee                the subject expert committee on covid  grant,"['as', 'predicted', 'by', 'the', 'great', 'visionary', 'dr', 'jee', 'the', 'subject', 'expert', 'committee', 'on', 'covid', 'grant', '']","['predicted', 'great', 'visionary', 'dr', 'jee', 'subject', 'expert', 'committee', 'covid', 'grant', '']","['predict', 'great', 'visionari', 'dr', 'jee', 'subject', 'expert', 'committe', 'covid', 'grant', '']"
